pitcher,balls,strikes,count_prior_0,count_prior_1,count_prior_2,count_prior_3,count_prior_4,count_prior_5,count_prior_6,count_prior_7,count_prior_8,count_prior_9,count_prior_10
445276,3,2,0.0,0.062041737168640726,0.03243090806542583,0.0,0.0602086858432036,0.8453186689227299,0.0,0.0,0.0,0.0,0.0
445926,0,0,0.0,0.40956521739130436,0.08434782608695653,0.06260869565217392,0.0,0.4165217391304348,0.026956521739130435,0.0,0.0,0.0,0.0
445926,0,1,0.0,0.4422360248447205,0.06335403726708075,0.146583850931677,0.0,0.33788819875776394,0.009937888198757764,0.0,0.0,0.0,0.0
445926,0,2,0.0,0.3268365817091455,0.041979010494752625,0.2113943028485757,0.0,0.3733133433283358,0.046476761619190406,0.0,0.0,0.0,0.0
445926,1,0,0.0,0.4099378881987578,0.04347826086956522,0.11180124223602485,0.0,0.42236024844720493,0.012422360248447204,0.0,0.0,0.0,0.0
445926,1,1,0.0,0.3081841432225064,0.06521739130434782,0.20971867007672634,0.0,0.40664961636828645,0.010230179028132991,0.0,0.0,0.0,0.0
445926,1,2,0.0,0.39580209895052476,0.041979010494752625,0.2113943028485757,0.0,0.33883058470764615,0.01199400299850075,0.0,0.0,0.0,0.0
445926,2,0,0.0,0.32514177693761814,0.05293005671077505,0.2665406427221172,0.0,0.3402646502835539,0.015122873345935728,0.0,0.0,0.0,0.0
445926,2,1,0.0,0.33913043478260874,0.04869565217391305,0.12521739130434784,0.0,0.4730434782608695,0.013913043478260868,0.0,0.0,0.0,0.0
445926,2,2,0.0,0.4099378881987578,0.11490683229813665,0.14751552795031056,0.0,0.3152173913043478,0.012422360248447204,0.0,0.0,0.0,0.0
445926,3,0,0.0,0.3853754940711463,0.05533596837944665,0.1422924901185771,0.0,0.4011857707509881,0.015810276679841896,0.0,0.0,0.0,0.0
445926,3,1,0.0,0.3949275362318841,0.050724637681159424,0.13043478260869565,0.0,0.40942028985507245,0.014492753623188406,0.0,0.0,0.0,0.0
445926,3,2,0.0,0.30279503105590067,0.04347826086956522,0.18322981366459626,0.0,0.45807453416149063,0.012422360248447204,0.0,0.0,0.0,0.0
